session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue,month,day_of_week,is_weekend,avg_temperature_c,snowfall_cm,weather_condition,snow_impact
2989,2025-03-17,Churchill Square,Churchill Square,1.0,1.0,Credit Card,SUV,1.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2990,2025-03-17,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Truck,0.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2991,2025-03-17,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2992,2025-03-17,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2993,2025-03-17,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2994,2025-03-17,Water Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2995,2025-03-17,Prescott Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2996,2025-03-17,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2997,2025-03-17,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2998,2025-03-17,Prescott Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
2999,2025-03-17,Water Street,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3000,2025-03-17,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3001,2025-03-17,Harbour Drive,Downtown,0.5,1.75,Debit Card,Car,0.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3002,2025-03-17,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Truck,0.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3003,2025-03-17,Duckworth Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3004,2025-03-17,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,SUV,2.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3005,2025-03-17,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3006,2025-03-17,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3007,2025-03-17,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3008,2025-03-17,Churchill Square,Churchill Square,1.0,1.0,Coin,Truck,1.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3009,2025-03-17,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3010,2025-03-17,Churchill Square,Churchill Square,2.5,1.0,Debit Card,Truck,2.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3011,2025-03-17,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3012,2025-03-17,Water Street,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3013,2025-03-17,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3014,2025-03-17,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3015,2025-03-17,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Van,2.0,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3016,2025-03-17,Harbour Drive,Downtown,2.5,1.75,Coin,Truck,4.38,2025-03,Monday,0,4,0,Clear/Cloudy,No Snow
3017,2025-03-18,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3018,2025-03-18,Churchill Square,Churchill Square,0.5,1.0,Debit Card,Car,0.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3019,2025-03-18,Prescott Street,Downtown,1.5,1.75,Coin,Car,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3020,2025-03-18,Elizabeth Avenue,University Area,1.5,1.25,Coin,Car,1.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3021,2025-03-18,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3022,2025-03-18,Churchill Square,Churchill Square,1.5,1.0,Coin,SUV,1.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3023,2025-03-18,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3024,2025-03-18,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3025,2025-03-18,Duckworth Street,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3026,2025-03-18,Harbour Drive,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3027,2025-03-18,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3028,2025-03-18,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,SUV,1.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3029,2025-03-18,Prescott Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3030,2025-03-18,Water Street,Downtown,0.5,1.75,Credit Card,Van,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3031,2025-03-18,Duckworth Street,Downtown,3.0,1.75,Credit Card,Car,5.25,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3032,2025-03-18,Prescott Street,Downtown,2.5,1.75,Credit Card,Van,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3033,2025-03-18,Duckworth Street,Downtown,1.5,1.75,Debit Card,SUV,2.62,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3034,2025-03-18,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3035,2025-03-18,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3036,2025-03-18,Churchill Square,Churchill Square,0.5,1.0,Credit Card,Car,0.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3037,2025-03-18,Prescott Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3038,2025-03-18,Prescott Street,Downtown,0.5,1.75,Mobile App,SUV,0.88,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3039,2025-03-18,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3040,2025-03-18,Prescott Street,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3041,2025-03-18,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3042,2025-03-18,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3043,2025-03-18,Duckworth Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3044,2025-03-18,Water Street,Downtown,2.5,1.75,Credit Card,Truck,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3045,2025-03-18,Duckworth Street,Downtown,2.5,1.75,Debit Card,Car,4.38,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3046,2025-03-18,Duckworth Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-03,Tuesday,0,-2,0,Clear/Cloudy,No Snow
3047,2025-03-19,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3048,2025-03-19,Water Street,Downtown,2.5,1.75,Debit Card,Truck,4.38,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3049,2025-03-19,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3050,2025-03-19,Water Street,Downtown,2.5,1.75,Credit Card,Car,4.38,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3051,2025-03-19,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Van,1.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3052,2025-03-19,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3053,2025-03-19,Harbour Drive,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3054,2025-03-19,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3055,2025-03-19,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3056,2025-03-19,Harbour Drive,Downtown,2.5,1.75,Debit Card,Van,4.38,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3057,2025-03-19,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3058,2025-03-19,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3059,2025-03-19,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3060,2025-03-19,Prescott Street,Downtown,1.5,1.75,Credit Card,SUV,2.62,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3061,2025-03-19,Duckworth Street,Downtown,1.0,1.75,Mobile App,Truck,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3062,2025-03-19,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3063,2025-03-19,Churchill Square,Churchill Square,1.0,1.0,Debit Card,SUV,1.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3064,2025-03-19,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3065,2025-03-19,Harbour Drive,Downtown,2.0,1.75,Credit Card,Truck,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3066,2025-03-19,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Truck,2.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3067,2025-03-19,Harbour Drive,Downtown,3.0,1.75,Credit Card,Van,5.25,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3068,2025-03-19,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3069,2025-03-19,Harbour Drive,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3070,2025-03-19,Harbour Drive,Downtown,0.5,1.75,Debit Card,SUV,0.88,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3071,2025-03-19,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3072,2025-03-19,Prescott Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3073,2025-03-19,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3074,2025-03-19,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3075,2025-03-19,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3076,2025-03-19,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3077,2025-03-19,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3078,2025-03-19,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3079,2025-03-19,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Van,3.75,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3080,2025-03-19,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3081,2025-03-19,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0,2025-03,Wednesday,0,8,0,Clear/Cloudy,No Snow
3082,2025-03-20,Harbour Drive,Downtown,1.5,1.75,Credit Card,Car,2.62,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3083,2025-03-20,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3084,2025-03-20,Churchill Square,Churchill Square,1.5,1.0,Credit Card,SUV,1.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3085,2025-03-20,Prescott Street,Downtown,1.0,1.75,Debit Card,Car,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3086,2025-03-20,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3087,2025-03-20,Duckworth Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3088,2025-03-20,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3089,2025-03-20,Churchill Square,Churchill Square,2.0,1.0,Coin,SUV,2.0,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3090,2025-03-20,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3091,2025-03-20,Harbour Drive,Downtown,2.0,1.75,Credit Card,SUV,3.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3092,2025-03-20,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3093,2025-03-20,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,Car,1.88,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3094,2025-03-20,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3095,2025-03-20,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3096,2025-03-20,Prescott Street,Downtown,2.5,1.75,Mobile App,Van,4.38,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3097,2025-03-20,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,Car,1.88,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3098,2025-03-20,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3099,2025-03-20,Prescott Street,Downtown,2.0,1.75,Coin,Car,3.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3100,2025-03-20,Prescott Street,Downtown,3.0,1.75,Mobile App,Car,5.25,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3101,2025-03-20,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3102,2025-03-20,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3103,2025-03-20,Prescott Street,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3104,2025-03-20,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3105,2025-03-20,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3106,2025-03-20,Duckworth Street,Downtown,3.0,1.75,Debit Card,SUV,5.25,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3107,2025-03-20,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3108,2025-03-20,Churchill Square,Churchill Square,2.5,1.0,Coin,Car,2.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3109,2025-03-20,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3110,2025-03-20,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3111,2025-03-20,Water Street,Downtown,1.0,1.75,Debit Card,Truck,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3112,2025-03-20,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3113,2025-03-20,Harbour Drive,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3114,2025-03-20,Harbour Drive,Downtown,2.5,1.75,Mobile App,Truck,4.38,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3115,2025-03-20,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75,2025-03,Thursday,0,5,1,Light Snow,Low Snow
3116,2025-03-21,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3117,2025-03-21,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3118,2025-03-21,Duckworth Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3119,2025-03-21,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3120,2025-03-21,Duckworth Street,Downtown,2.5,1.75,Mobile App,Van,4.38,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3121,2025-03-21,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3122,2025-03-21,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3123,2025-03-21,Duckworth Street,Downtown,1.5,1.75,Credit Card,Truck,2.62,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3124,2025-03-21,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3125,2025-03-21,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3126,2025-03-21,Harbour Drive,Downtown,1.5,1.75,Credit Card,Truck,2.62,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3127,2025-03-21,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3128,2025-03-21,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3129,2025-03-21,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3130,2025-03-21,Water Street,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3131,2025-03-21,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3132,2025-03-21,Water Street,Downtown,1.0,1.75,Credit Card,Car,1.75,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3133,2025-03-21,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3134,2025-03-21,Elizabeth Avenue,University Area,0.5,1.25,Coin,Car,0.62,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3135,2025-03-21,Water Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3136,2025-03-21,Prescott Street,Downtown,2.5,1.75,Debit Card,SUV,4.38,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3137,2025-03-21,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3138,2025-03-21,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3139,2025-03-21,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3140,2025-03-21,Prescott Street,Downtown,3.0,1.75,Coin,SUV,5.25,2025-03,Friday,0,-3,0,Clear/Cloudy,No Snow
3141,2025-03-22,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3142,2025-03-22,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,SUV,3.12,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3143,2025-03-22,Prescott Street,Downtown,3.0,1.75,Mobile App,SUV,5.25,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3144,2025-03-22,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3145,2025-03-22,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3146,2025-03-22,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Van,1.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3147,2025-03-22,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3148,2025-03-22,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3149,2025-03-22,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3150,2025-03-22,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3151,2025-03-22,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3152,2025-03-22,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Truck,1.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3153,2025-03-22,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3154,2025-03-22,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3155,2025-03-22,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Van,1.25,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3156,2025-03-22,Water Street,Downtown,1.5,1.75,Mobile App,Truck,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3157,2025-03-22,Duckworth Street,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3158,2025-03-22,Prescott Street,Downtown,2.5,1.75,Mobile App,SUV,4.38,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3159,2025-03-22,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3160,2025-03-22,Duckworth Street,Downtown,1.5,1.75,Debit Card,Truck,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3161,2025-03-22,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3162,2025-03-22,Prescott Street,Downtown,1.0,1.75,Credit Card,Truck,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3163,2025-03-22,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3164,2025-03-22,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Truck,0.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3165,2025-03-22,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3166,2025-03-22,Duckworth Street,Downtown,0.5,1.75,Credit Card,Car,0.88,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3167,2025-03-22,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3168,2025-03-22,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3169,2025-03-22,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3170,2025-03-22,Prescott Street,Downtown,2.0,1.75,Mobile App,Truck,3.5,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3171,2025-03-22,Prescott Street,Downtown,1.0,1.75,Coin,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3172,2025-03-22,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
3173,2025-03-22,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75,2025-03,Saturday,1,1,0,Clear/Cloudy,No Snow
