session_id,date,street,area,hours_parked,rate_per_hour,payment_method,vehicle_type,revenue
1949,2025-02-08,Water Street,Downtown,3.0,1.75,Mobile App,Car,5.25
1950,2025-02-08,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
1951,2025-02-08,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
1952,2025-02-08,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Truck,0.5
1953,2025-02-08,Duckworth Street,Downtown,1.0,1.75,Debit Card,Car,1.75
1954,2025-02-08,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88
1955,2025-02-08,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25
1956,2025-02-08,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
1957,2025-02-08,Water Street,Downtown,1.5,1.75,Coin,Car,2.62
1958,2025-02-08,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
1959,2025-02-08,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
1960,2025-02-08,Duckworth Street,Downtown,1.0,1.75,Credit Card,Truck,1.75
1961,2025-02-08,Water Street,Downtown,2.0,1.75,Coin,Car,3.5
1962,2025-02-08,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5
1963,2025-02-08,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
1964,2025-02-08,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
1965,2025-02-08,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Truck,3.12
1966,2025-02-08,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
1967,2025-02-08,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Car,1.25
1968,2025-02-08,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
1969,2025-02-09,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
1970,2025-02-09,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0
1971,2025-02-09,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,Car,1.88
1972,2025-02-09,Harbour Drive,Downtown,1.0,1.75,Credit Card,SUV,1.75
1973,2025-02-09,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0
1974,2025-02-09,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,SUV,1.88
1975,2025-02-09,Prescott Street,Downtown,0.5,1.75,Debit Card,SUV,0.88
1976,2025-02-09,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62
1977,2025-02-09,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
1978,2025-02-09,Duckworth Street,Downtown,3.0,1.75,Coin,SUV,5.25
1979,2025-02-09,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
1980,2025-02-09,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
1981,2025-02-09,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Van,1.88
1982,2025-02-09,Duckworth Street,Downtown,1.5,1.75,Debit Card,Car,2.62
1983,2025-02-09,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
1984,2025-02-10,Water Street,Downtown,1.5,1.75,Debit Card,Car,2.62
1985,2025-02-10,Prescott Street,Downtown,1.0,1.75,Debit Card,Van,1.75
1986,2025-02-10,Water Street,Downtown,2.0,1.75,Debit Card,Car,3.5
1987,2025-02-10,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
1988,2025-02-10,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75
1989,2025-02-10,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,SUV,0.62
1990,2025-02-10,Water Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
1991,2025-02-10,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25
1992,2025-02-10,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
1993,2025-02-10,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
1994,2025-02-10,Harbour Drive,Downtown,2.0,1.75,Credit Card,SUV,3.5
1995,2025-02-10,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,SUV,1.25
1996,2025-02-10,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
1997,2025-02-10,Duckworth Street,Downtown,1.5,1.75,Credit Card,SUV,2.62
1998,2025-02-10,Prescott Street,Downtown,2.0,1.75,Coin,Car,3.5
1999,2025-02-10,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75
2000,2025-02-10,Duckworth Street,Downtown,1.0,1.75,Debit Card,Van,1.75
2001,2025-02-10,Duckworth Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2002,2025-02-10,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2003,2025-02-10,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2004,2025-02-10,Water Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2005,2025-02-10,Harbour Drive,Downtown,1.0,1.75,Mobile App,Van,1.75
2006,2025-02-10,Water Street,Downtown,0.5,1.75,Mobile App,SUV,0.88
2007,2025-02-10,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2008,2025-02-10,Prescott Street,Downtown,2.5,1.75,Mobile App,SUV,4.38
2009,2025-02-10,Water Street,Downtown,1.5,1.75,Credit Card,Van,2.62
2010,2025-02-10,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Car,1.5
2011,2025-02-10,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88
2012,2025-02-10,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2013,2025-02-10,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2014,2025-02-10,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75
2015,2025-02-11,Prescott Street,Downtown,2.5,1.75,Credit Card,SUV,4.38
2016,2025-02-11,Duckworth Street,Downtown,1.5,1.75,Coin,Car,2.62
2017,2025-02-11,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2018,2025-02-11,Churchill Square,Churchill Square,0.5,1.0,Coin,Car,0.5
2019,2025-02-11,Water Street,Downtown,2.5,1.75,Debit Card,SUV,4.38
2020,2025-02-11,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2021,2025-02-11,Duckworth Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2022,2025-02-11,Churchill Square,Churchill Square,2.0,1.0,Coin,Car,2.0
2023,2025-02-11,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2024,2025-02-11,Prescott Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2025,2025-02-11,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
2026,2025-02-11,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,Car,3.12
2027,2025-02-11,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75
2028,2025-02-11,Water Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2029,2025-02-11,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
2030,2025-02-11,Churchill Square,Churchill Square,2.0,1.0,Debit Card,SUV,2.0
2031,2025-02-11,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2032,2025-02-11,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2033,2025-02-11,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2034,2025-02-11,Duckworth Street,Downtown,3.0,1.75,Credit Card,SUV,5.25
2035,2025-02-11,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2036,2025-02-11,Harbour Drive,Downtown,0.5,1.75,Credit Card,SUV,0.88
2037,2025-02-11,Prescott Street,Downtown,1.5,1.75,Mobile App,Truck,2.62
2038,2025-02-11,Churchill Square,Churchill Square,1.5,1.0,Debit Card,Van,1.5
2039,2025-02-11,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2040,2025-02-11,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2041,2025-02-11,Harbour Drive,Downtown,0.5,1.75,Debit Card,Car,0.88
2042,2025-02-11,Duckworth Street,Downtown,1.0,1.75,Debit Card,SUV,1.75
2043,2025-02-11,Elizabeth Avenue,University Area,1.0,1.25,Coin,Car,1.25
2044,2025-02-12,Duckworth Street,Downtown,2.5,1.75,Coin,Truck,4.38
2045,2025-02-12,Duckworth Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2046,2025-02-12,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
2047,2025-02-12,Prescott Street,Downtown,1.5,1.75,Debit Card,SUV,2.62
2048,2025-02-12,Elizabeth Avenue,University Area,1.5,1.25,Debit Card,Car,1.88
2049,2025-02-12,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2050,2025-02-12,Duckworth Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2051,2025-02-12,Harbour Drive,Downtown,1.5,1.75,Debit Card,SUV,2.62
2052,2025-02-12,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2053,2025-02-12,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Car,3.12
2054,2025-02-12,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Van,2.5
2055,2025-02-12,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25
2056,2025-02-12,Duckworth Street,Downtown,1.0,1.75,Coin,Car,1.75
2057,2025-02-12,Harbour Drive,Downtown,2.5,1.75,Mobile App,Car,4.38
2058,2025-02-12,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5
2059,2025-02-12,Water Street,Downtown,2.0,1.75,Credit Card,SUV,3.5
2060,2025-02-12,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62
2061,2025-02-12,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2062,2025-02-13,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Car,3.75
2063,2025-02-13,Duckworth Street,Downtown,3.0,1.75,Mobile App,Car,5.25
2064,2025-02-13,Harbour Drive,Downtown,1.5,1.75,Mobile App,Truck,2.62
2065,2025-02-13,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2066,2025-02-13,Duckworth Street,Downtown,2.0,1.75,Mobile App,Van,3.5
2067,2025-02-13,Duckworth Street,Downtown,0.5,1.75,Credit Card,SUV,0.88
2068,2025-02-13,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2069,2025-02-13,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2070,2025-02-13,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5
2071,2025-02-13,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25
2072,2025-02-13,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2073,2025-02-13,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0
2074,2025-02-13,Prescott Street,Downtown,1.0,1.75,Credit Card,Truck,1.75
2075,2025-02-13,Harbour Drive,Downtown,2.5,1.75,Credit Card,SUV,4.38
2076,2025-02-13,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2077,2025-02-13,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62
2078,2025-02-13,Churchill Square,Churchill Square,1.0,1.0,Coin,Car,1.0
2079,2025-02-13,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2080,2025-02-13,Harbour Drive,Downtown,2.0,1.75,Debit Card,SUV,3.5
2081,2025-02-13,Prescott Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2082,2025-02-13,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2083,2025-02-13,Prescott Street,Downtown,1.0,1.75,Mobile App,Van,1.75
2084,2025-02-13,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2085,2025-02-13,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5
2086,2025-02-13,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Car,2.0
2087,2025-02-13,Duckworth Street,Downtown,1.0,1.75,Credit Card,Truck,1.75
2088,2025-02-13,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Car,0.62
2089,2025-02-13,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
2090,2025-02-13,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2091,2025-02-13,Water Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2092,2025-02-13,Duckworth Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2093,2025-02-13,Duckworth Street,Downtown,2.0,1.75,Debit Card,Car,3.5
2094,2025-02-14,Water Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2095,2025-02-14,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,SUV,1.88
2096,2025-02-14,Churchill Square,Churchill Square,1.5,1.0,Coin,Car,1.5
2097,2025-02-14,Water Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2098,2025-02-14,Churchill Square,Churchill Square,2.0,1.0,Debit Card,Car,2.0
2099,2025-02-14,Water Street,Downtown,3.0,1.75,Mobile App,SUV,5.25
2100,2025-02-14,Prescott Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2101,2025-02-14,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2102,2025-02-14,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2103,2025-02-14,Duckworth Street,Downtown,2.0,1.75,Coin,Car,3.5
2104,2025-02-14,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2105,2025-02-14,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5
2106,2025-02-14,Elizabeth Avenue,University Area,2.0,1.25,Debit Card,Car,2.5
2107,2025-02-14,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5
2108,2025-02-14,Churchill Square,Churchill Square,2.5,1.0,Debit Card,SUV,2.5
2109,2025-02-14,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2110,2025-02-14,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2111,2025-02-14,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2112,2025-02-14,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2113,2025-02-14,Prescott Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2114,2025-02-14,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5
2115,2025-02-14,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2116,2025-02-14,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2117,2025-02-15,Churchill Square,Churchill Square,3.0,1.0,Credit Card,Car,3.0
2118,2025-02-15,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,SUV,2.5
2119,2025-02-15,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2120,2025-02-15,Prescott Street,Downtown,1.0,1.75,Mobile App,Truck,1.75
2121,2025-02-15,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Truck,1.88
2122,2025-02-15,Harbour Drive,Downtown,2.5,1.75,Credit Card,Car,4.38
2123,2025-02-15,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2124,2025-02-15,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5
2125,2025-02-15,Prescott Street,Downtown,1.0,1.75,Credit Card,SUV,1.75
2126,2025-02-15,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0
2127,2025-02-15,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2128,2025-02-15,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2129,2025-02-15,Churchill Square,Churchill Square,2.5,1.0,Mobile App,Car,2.5
2130,2025-02-15,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2131,2025-02-15,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2132,2025-02-15,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2133,2025-02-15,Duckworth Street,Downtown,1.0,1.75,Coin,SUV,1.75
2134,2025-02-15,Harbour Drive,Downtown,2.0,1.75,Mobile App,Car,3.5
2135,2025-02-15,Duckworth Street,Downtown,1.0,1.75,Coin,SUV,1.75
2136,2025-02-15,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2137,2025-02-15,Churchill Square,Churchill Square,3.0,1.0,Credit Card,SUV,3.0
2138,2025-02-15,Prescott Street,Downtown,1.0,1.75,Coin,Car,1.75
2139,2025-02-15,Water Street,Downtown,3.0,1.75,Debit Card,Car,5.25
2140,2025-02-15,Prescott Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2141,2025-02-15,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,SUV,1.25
2142,2025-02-15,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Van,1.0
2143,2025-02-15,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2144,2025-02-15,Elizabeth Avenue,University Area,1.0,1.25,Credit Card,Van,1.25
2145,2025-02-15,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2146,2025-02-15,Water Street,Downtown,1.5,1.75,Mobile App,SUV,2.62
2147,2025-02-15,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Truck,2.5
2148,2025-02-16,Elizabeth Avenue,University Area,1.0,1.25,Mobile App,Car,1.25
2149,2025-02-16,Water Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2150,2025-02-16,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2151,2025-02-16,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2152,2025-02-16,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2153,2025-02-16,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2154,2025-02-16,Harbour Drive,Downtown,1.5,1.75,Debit Card,Car,2.62
2155,2025-02-16,Prescott Street,Downtown,2.5,1.75,Credit Card,Truck,4.38
2156,2025-02-16,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2157,2025-02-16,Water Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2158,2025-02-16,Prescott Street,Downtown,2.5,1.75,Mobile App,Car,4.38
2159,2025-02-16,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Van,1.0
2160,2025-02-16,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Truck,1.5
2161,2025-02-16,Harbour Drive,Downtown,1.5,1.75,Credit Card,Van,2.62
2162,2025-02-16,Water Street,Downtown,2.5,1.75,Mobile App,SUV,4.38
2163,2025-02-16,Elizabeth Avenue,University Area,0.5,1.25,Coin,Car,0.62
2164,2025-02-16,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2165,2025-02-16,Prescott Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2166,2025-02-16,Harbour Drive,Downtown,1.5,1.75,Debit Card,Truck,2.62
2167,2025-02-17,Duckworth Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2168,2025-02-17,Duckworth Street,Downtown,2.0,1.75,Credit Card,Truck,3.5
2169,2025-02-17,Elizabeth Avenue,University Area,1.5,1.25,Mobile App,Car,1.88
2170,2025-02-17,Harbour Drive,Downtown,3.0,1.75,Credit Card,SUV,5.25
2171,2025-02-17,Prescott Street,Downtown,0.5,1.75,Credit Card,Car,0.88
2172,2025-02-17,Elizabeth Avenue,University Area,0.5,1.25,Credit Card,SUV,0.62
2173,2025-02-17,Harbour Drive,Downtown,1.0,1.75,Credit Card,Car,1.75
2174,2025-02-17,Churchill Square,Churchill Square,0.5,1.0,Mobile App,SUV,0.5
2175,2025-02-17,Churchill Square,Churchill Square,1.5,1.0,Mobile App,Car,1.5
2176,2025-02-17,Churchill Square,Churchill Square,3.0,1.0,Debit Card,Car,3.0
2177,2025-02-17,Duckworth Street,Downtown,1.0,1.75,Credit Card,Car,1.75
2178,2025-02-17,Churchill Square,Churchill Square,1.5,1.0,Credit Card,Van,1.5
2179,2025-02-17,Water Street,Downtown,1.5,1.75,Coin,Car,2.62
2180,2025-02-17,Elizabeth Avenue,University Area,2.5,1.25,Debit Card,SUV,3.12
2181,2025-02-17,Prescott Street,Downtown,0.5,1.75,Coin,Truck,0.88
2182,2025-02-17,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2183,2025-02-17,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2184,2025-02-17,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2185,2025-02-17,Elizabeth Avenue,University Area,1.5,1.25,Credit Card,Car,1.88
2186,2025-02-17,Prescott Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2187,2025-02-17,Water Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2188,2025-02-17,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Van,3.75
2189,2025-02-17,Elizabeth Avenue,University Area,2.0,1.25,Mobile App,Car,2.5
2190,2025-02-17,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2191,2025-02-17,Duckworth Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2192,2025-02-18,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2193,2025-02-18,Harbour Drive,Downtown,1.0,1.75,Credit Card,Van,1.75
2194,2025-02-18,Churchill Square,Churchill Square,1.0,1.0,Mobile App,Car,1.0
2195,2025-02-18,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25
2196,2025-02-18,Prescott Street,Downtown,1.5,1.75,Credit Card,Truck,2.62
2197,2025-02-18,Harbour Drive,Downtown,0.5,1.75,Mobile App,Van,0.88
2198,2025-02-18,Harbour Drive,Downtown,1.0,1.75,Mobile App,SUV,1.75
2199,2025-02-18,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0
2200,2025-02-18,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2201,2025-02-18,Prescott Street,Downtown,2.0,1.75,Credit Card,Car,3.5
2202,2025-02-18,Churchill Square,Churchill Square,3.0,1.0,Mobile App,Car,3.0
2203,2025-02-18,Harbour Drive,Downtown,2.0,1.75,Credit Card,Van,3.5
2204,2025-02-18,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2205,2025-02-18,Harbour Drive,Downtown,2.0,1.75,Mobile App,SUV,3.5
2206,2025-02-18,Harbour Drive,Downtown,1.0,1.75,Debit Card,SUV,1.75
2207,2025-02-18,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25
2208,2025-02-18,Churchill Square,Churchill Square,2.0,1.0,Credit Card,Car,2.0
2209,2025-02-18,Prescott Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2210,2025-02-18,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2211,2025-02-18,Harbour Drive,Downtown,1.0,1.75,Debit Card,Car,1.75
2212,2025-02-18,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,SUV,0.62
2213,2025-02-19,Harbour Drive,Downtown,2.0,1.75,Credit Card,Car,3.5
2214,2025-02-19,Churchill Square,Churchill Square,1.0,1.0,Credit Card,Car,1.0
2215,2025-02-19,Water Street,Downtown,2.5,1.75,Credit Card,Truck,4.38
2216,2025-02-19,Duckworth Street,Downtown,2.0,1.75,Debit Card,SUV,3.5
2217,2025-02-19,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
2218,2025-02-19,Duckworth Street,Downtown,1.0,1.75,Debit Card,Car,1.75
2219,2025-02-19,Water Street,Downtown,1.5,1.75,Credit Card,Car,2.62
2220,2025-02-19,Water Street,Downtown,0.5,1.75,Mobile App,Car,0.88
2221,2025-02-19,Elizabeth Avenue,University Area,2.0,1.25,Credit Card,Car,2.5
2222,2025-02-19,Churchill Square,Churchill Square,2.0,1.0,Mobile App,SUV,2.0
2223,2025-02-20,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2224,2025-02-20,Water Street,Downtown,2.5,1.75,Credit Card,SUV,4.38
2225,2025-02-20,Duckworth Street,Downtown,2.5,1.75,Debit Card,Car,4.38
2226,2025-02-20,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Truck,2.0
2227,2025-02-20,Elizabeth Avenue,University Area,0.5,1.25,Mobile App,Car,0.62
2228,2025-02-20,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0
2229,2025-02-20,Prescott Street,Downtown,1.0,1.75,Coin,Car,1.75
2230,2025-02-20,Duckworth Street,Downtown,2.0,1.75,Coin,SUV,3.5
2231,2025-02-20,Churchill Square,Churchill Square,3.0,1.0,Mobile App,SUV,3.0
2232,2025-02-20,Water Street,Downtown,1.0,1.75,Mobile App,Car,1.75
2233,2025-02-20,Churchill Square,Churchill Square,2.0,1.0,Credit Card,SUV,2.0
2234,2025-02-20,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2235,2025-02-20,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5
2236,2025-02-20,Harbour Drive,Downtown,0.5,1.75,Credit Card,Van,0.88
2237,2025-02-20,Water Street,Downtown,1.5,1.75,Debit Card,Truck,2.62
2238,2025-02-20,Elizabeth Avenue,University Area,1.0,1.25,Coin,Car,1.25
2239,2025-02-20,Harbour Drive,Downtown,2.0,1.75,Debit Card,Car,3.5
2240,2025-02-20,Harbour Drive,Downtown,1.0,1.75,Mobile App,Truck,1.75
2241,2025-02-20,Duckworth Street,Downtown,1.5,1.75,Coin,Truck,2.62
2242,2025-02-20,Duckworth Street,Downtown,2.0,1.75,Mobile App,SUV,3.5
2243,2025-02-21,Churchill Square,Churchill Square,1.0,1.0,Mobile App,SUV,1.0
2244,2025-02-21,Harbour Drive,Downtown,1.5,1.75,Mobile App,Car,2.62
2245,2025-02-21,Harbour Drive,Downtown,1.0,1.75,Mobile App,Car,1.75
2246,2025-02-21,Churchill Square,Churchill Square,2.0,1.0,Mobile App,Van,2.0
2247,2025-02-21,Harbour Drive,Downtown,3.0,1.75,Mobile App,Truck,5.25
2248,2025-02-21,Water Street,Downtown,3.0,1.75,Credit Card,Car,5.25
2249,2025-02-21,Elizabeth Avenue,University Area,1.0,1.25,Debit Card,Car,1.25
2250,2025-02-21,Harbour Drive,Downtown,3.0,1.75,Mobile App,Car,5.25
2251,2025-02-21,Water Street,Downtown,2.5,1.75,Credit Card,SUV,4.38
2252,2025-02-21,Prescott Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2253,2025-02-21,Churchill Square,Churchill Square,3.0,1.0,Coin,Van,3.0
2254,2025-02-21,Harbour Drive,Downtown,2.5,1.75,Credit Card,SUV,4.38
2255,2025-02-21,Water Street,Downtown,1.0,1.75,Mobile App,SUV,1.75
2256,2025-02-21,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Van,3.12
2257,2025-02-21,Duckworth Street,Downtown,2.0,1.75,Mobile App,Car,3.5
2258,2025-02-21,Churchill Square,Churchill Square,1.0,1.0,Debit Card,Car,1.0
2259,2025-02-21,Elizabeth Avenue,University Area,2.5,1.25,Mobile App,Car,3.12
2260,2025-02-21,Prescott Street,Downtown,1.5,1.75,Mobile App,Car,2.62
2261,2025-02-21,Churchill Square,Churchill Square,0.5,1.0,Mobile App,Car,0.5
2262,2025-02-21,Elizabeth Avenue,University Area,3.0,1.25,Mobile App,Car,3.75
2263,2025-02-21,Elizabeth Avenue,University Area,2.5,1.25,Credit Card,Car,3.12
